name,price,fuel_type,year,kms,cv,location,url,brand,model,engine,version
AUDI TT Roadster 2.0 TDI ultra S line ed,27900.0,,2015,92000,184,Alicante,https://www.coches.net/audi-tt-roadster-20-tdi-184cv-ultra-s-line-ed-2p-diesel-2016-en-alicante-60685084-covo.aspx,Audi,TT,2.0,2.0 ROADSTER TDI ULTRA S LINE ED
AUDI TT Coupe 2.0 TFSI quat S tron S line,28900.0,Gasolina,2015,93000,230,Alicante,https://www.coches.net/audi-tt-coupe-20-tfsi-230cv-quat-s-tron-s-line-3p-gasolina-2016-en-alicante-60599773-covo.aspx,Audi,TT,2.0,2.0 COUPE TFSI QUAT S TRON LINE
AUDI TT Coupe 1.8 TFSI,15900.0,Gasolina,2012,85000,160,Madrid,https://www.coches.net/audi-tt-coupe-18-tfsi-160cv-3p-gasolina-2013-en-madrid-60842240-covo.aspx,Audi,TT,1.8,1.8 COUPE TFSI
AUDI TT Coupe 2.0 TFSI S line edition,16999.0,Gasolina,2014,182000,211,Madrid,https://www.coches.net/audi-tt-coupe-20-tfsi-s-line-edition-3p-gasolina-2014-en-madrid-60839946-covo.aspx,Audi,TT,2.0,2.0 COUPE TFSI S LINE EDITION
AUDI TT 1.8 TFSI Coupe,36000.0,Gasolina,2017,90720,180,Valencia,https://www.coches.net/audi-tt-18-tfsi-132kw-180cv-coupe-3p-gasolina-2018-en-valencia-60841942-covo.aspx,Audi,TT,1.8,1.8 COUPE TFSI
AUDI TT Coupe 2.0 T FSI,13000.0,Gasolina,2007,142000,200,Sevilla,https://www.coches.net/audi-tt-coupe-20-t-fsi-3p-gasolina-2007-en-sevilla-60842888-covo.aspx,Audi,TT,2.0,2.0 COUPE T FSI
AUDI TT Roadster 2.0 TDI ultra S line ed,24900.0,,2015,135000,184,Málaga,https://www.coches.net/audi-tt-roadster-20-tdi-184cv-ultra-s-line-ed-2p-diesel-2015-en-malaga-60034242-covo.aspx,Audi,TT,2.0,2.0 ROADSTER TDI ULTRA S LINE ED
AUDI TT 1.8T,9000.0,Gasolina,1999,82046,180,Málaga,https://www.coches.net/audi-tt-18t-132kw-3p-gasolina-1999-en-malaga-60846186-covo.aspx,Audi,TT,No data,1.8T
AUDI TT Coupe 1.8T 180 CV,5900.0,Gasolina,2001,184000,180,Tarragona,https://www.coches.net/audi-tt-coupe-18t-180-cv-3p-gasolina-2001-en-tarragona-60839702-covo.aspx,Audi,TT,No data,COUPE 1.8T 180 CV
AUDI TT Coupe 1.8 TFSI,11500.0,Gasolina,2011,205000,160,Madrid,https://www.coches.net/audi-tt-coupe-18-tfsi-160cv-3p-gasolina-2012-en-madrid-60835159-covo.aspx,Audi,TT,1.8,1.8 COUPE TFSI
AUDI TT TT Coupe RS TFSI Quattro S Tronic,56000.0,Gasolina,2019,56784,400,Madrid,https://www.coches.net/audi-tt-tt-coupe-rs-tfsi-quattro-s-tronic-3p-gasolina-2019-en-madrid-60832923-covo.aspx,Audi,TT,No data,COUPE TT RS TFSI QUATTRO S TRONIC
AUDI TT,11900.0,Gasolina,2007,164000,200,Córdoba,https://www.coches.net/audi-tt-gasolina-2007-en-cordoba-60834201-covo.aspx,Audi,TT,2.0,2.0 COUPE
AUDI TT Roadster 2.0 TFSI S line edition,25990.0,Gasolina,2015,97000,230,La Rioja,https://www.coches.net/audi-tt-roadster-20-tfsi-230cv-s-line-edition-2p-gasolina-2016-en-la-rioja-60351178-covo.aspx,Audi,TT,2.0,2.0 ROADSTER TFSI S LINE EDITION
AUDI TT Roadster 1.8 T,8500.0,Gasolina,2002,181000,150,Madrid,https://www.coches.net/audi-tt-roadster-18-t-150cv-2p-gasolina-2003-en-madrid-60838200-covo.aspx,Audi,TT,1.8,1.8 ROADSTER T
AUDI TT Coupe 2.0 T FSI,11900.0,Gasolina,2007,165000,200,Córdoba,https://www.coches.net/audi-tt-coupe-20-t-fsi-3p-gasolina-2007-en-cordoba-60828463-covo.aspx,Audi,TT,2.0,2.0 COUPE T FSI
AUDI TT Roadster 2.0 TFSI,9900.0,Gasolina,2007,241000,200,Murcia,https://www.coches.net/audi-tt-roadster-20-tfsi-2p-gasolina-2007-en-murcia-60827570-covo.aspx,Audi,TT,2.0,2.0 ROADSTER TFSI
AUDI TT Coupe 3.2 quattro S tronic,13000.0,Gasolina,2007,200000,250,Madrid,https://www.coches.net/audi-tt-coupe-32-quattro-s-tronic-3p-gasolina-2007-en-madrid-60343985-covo.aspx,Audi,TT,3.2,3.2 COUPE QUATTRO S TRONIC
AUDI TT,7500.0,Gasolina,2007,330000,211,Málaga,https://www.coches.net/audi-tt-gasolina-2007-en-malaga-60826987-covo.aspx,Audi,TT,2.0,2.0
AUDI TT Coupe 1.8 TFSI,10000.0,Gasolina,2010,250000,160,Granada,https://www.coches.net/audi-tt-coupe-18-tfsi-3p-gasolina-2010-en-granada-60823653-covo.aspx,Audi,TT,1.8,1.8 COUPE TFSI
AUDI TT TT Coupe RS TFSI Quattro S Tronic,72490.0,Gasolina,2023,13461,400,Barcelona,https://www.coches.net/audi-tt-tt-coupe-rs-tfsi-quattro-s-tronic-3p-gasolina-2023-en-barcelona-60599031-covo.aspx,Audi,TT,No data,COUPE TT RS TFSI QUATTRO S TRONIC
AUDI TT Coupe 2.0 TFSI,13300.0,Gasolina,2007,175000,200,Madrid,https://www.coches.net/audi-tt-coupe-20-tfsi-3p-gasolina-2007-en-madrid-60489943-covo.aspx,Audi,TT,2.0,2.0 COUPE TFSI
AUDI TT Coupe 2.0 TFSI TTS quattro S tronic,33900.0,Gasolina,2015,60062,310,Alicante,https://www.coches.net/audi-tt-coupe-2.0-tfsi-tts-quattro-s-tronic-3p-gasolina-2015-en-alicante-60241796-covo.aspx,Audi,TT,2.0,2.0 COUPE TFSI TTS QUATTRO S TRONIC
AUDI TT 40 TFSI S tronic Black Line Roadst,34900.0,Gasolina,2021,34900,197,Alicante,https://www.coches.net/audi-tt-40-tfsi-145kw-s-tronic-black-line-roadst-2p-gasolina-2021-en-alicante-60217767-covo.aspx,Audi,TT,No data,40 TFSI S TRONIC BLACK LINE ROADST
AUDI TT Roadster 3.2 quattro,16999.0,Gasolina,2008,165000,250,Vizcaya,https://www.coches.net/audi-tt-roadster-32-quattro-2p-gasolina-2009-en-vizcaya-60820324-covo.aspx,Audi,TT,3.2,3.2 ROADSTER QUATTRO
AUDI TT Coupe 2.0 T FSI S tronic,7500.0,Gasolina,2007,279000,200,Madrid,https://www.coches.net/audi-tt-coupe-20-t-fsi-s-tronic-3p-gasolina-2007-en-madrid-60824961-covo.aspx,Audi,TT,2.0,2.0 COUPE T FSI S TRONIC
AUDI TT Coupe 1.8T 225 CV quattro,9500.0,Gasolina,2001,129000,225,Madrid,https://www.coches.net/audi-tt-coupe-18t-225-cv-quattro-3p-gasolina-2001-en-madrid-60825615-covo.aspx,Audi,TT,No data,COUPE 1.8T 225 CV QUATTRO
AUDI TT Coupe 1.8T 180 CV,5495.0,Gasolina,2000,190000,180,Madrid,https://www.coches.net/audi-tt-coupe-18t-180-cv-3p-gasolina-2000-en-madrid-60625310-covo.aspx,Audi,TT,No data,COUPE 1.8T 180 CV
AUDI TT Coupe 3.2 quattro S tronic,19500.0,Gasolina,2007,157000,250,Vizcaya,https://www.coches.net/audi-tt-coupe-32-quattro-s-tronic-3p-gasolina-2007-en-vizcaya-58607943-covo.aspx,Audi,TT,3.2,3.2 COUPE QUATTRO S TRONIC
AUDI TT Coupe 2.0 TFSI,23400.0,Gasolina,2011,57000,211,Baleares,https://www.coches.net/audi-tt-coupe-20-tfsi-211cv-3p-gasolina-2011-en-baleares-60819641-covo.aspx,Audi,TT,2.0,2.0 COUPE TFSI
AUDI TT 45 TFSI S Line Edition Roadster,33900.0,Gasolina,2019,29000,245,Madrid,https://www.coches.net/audi-tt-45-tfsi-180kw-s-line-edition-roadster-2p-gasolina-2020-en-madrid-60816857-covo.aspx,Audi,TT,No data,ROADSTER 45 TFSI S LINE EDITION
AUDI TT 40 TFSI S tronic S Line Edit Coupe,27900.0,Gasolina,2020,67200,197,Sevilla,https://www.coches.net/audi-tt-40-tfsi-145kw-s-tronic-s-line-edit-coupe-3p-gasolina-2020-en-sevilla-60746220-covo.aspx,Audi,TT,No data,COUPE 40 TFSI S TRONIC LINE EDIT
AUDI TT Coupe 2.0 TFSI,10900.0,Gasolina,2007,199514,200,Madrid,https://www.coches.net/audi-tt-coupe-20-tfsi-3p-gasolina-2007-en-madrid-60815166-covo.aspx,Audi,TT,2.0,2.0 COUPE TFSI
AUDI TT Coupe 1.8 TFSI,14999.0,Gasolina,2009,83000,160,Girona,https://www.coches.net/audi-tt-coupe-18-tfsi-3p-gasolina-2010-en-girona-60815440-covo.aspx,Audi,TT,1.8,1.8 COUPE TFSI
AUDI TT Coupe 1.8T 180 CV,4400.0,Gasolina,2000,195200,180,Asturias,https://www.coches.net/audi-tt-coupe-18t-180-cv-3p-gasolina-2000-en-asturias-60821368-covo.aspx,Audi,TT,No data,COUPE 1.8T 180 CV
AUDI TT Coupe 1.8 T,5500.0,Gasolina,2003,140000,180,Murcia,https://www.coches.net/audi-tt-coupe-18-t-180cv-3p-gasolina-2003-en-murcia-60815913-covo.aspx,Audi,TT,1.8,1.8 COUPE T
AUDI TT Roadster 2.0 TFSI,9500.0,Gasolina,2007,157000,200,Murcia,https://www.coches.net/audi-tt-roadster-20-tfsi-2p-gasolina-2007-en-murcia-60815319-covo.aspx,Audi,TT,2.0,2.0 ROADSTER TFSI
AUDI TT Coupe 1.8T 180 CV quattro 6 vel.,5990.0,Gasolina,2000,230000,180,Barcelona,https://www.coches.net/audi-tt-coupe-18t-180-cv-quattro-6-vel-3p-gasolina-2000-en-barcelona-60820256-covo.aspx,Audi,TT,No data,COUPE 1.8T 180 CV QUATTRO 6 VEL.
AUDI TT Coupe 1.8 TFSI,13900.0,Gasolina,2009,175000,160,Madrid,https://www.coches.net/audi-tt-coupe-18-tfsi-3p-gasolina-2009-en-madrid-60457080-covo.aspx,Audi,TT,1.8,1.8 COUPE TFSI
AUDI TT Coupe 2.0 TFSI,12900.0,Gasolina,2008,184000,200,Madrid,https://www.coches.net/audi-tt-coupe-20-tfsi-3p-gasolina-2008-en-madrid-60789399-covo.aspx,Audi,TT,2.0,2.0 COUPE TFSI
AUDI TT 45 TFSI S tronic S Line Edit Coupe,42900.0,Gasolina,2021,7001,245,Madrid,https://www.coches.net/audi-tt-45-tfsi-180kw-s-tronic-s-line-edit-coupe-3p-gasolina-2022-en-madrid-60750811-covo.aspx,Audi,TT,No data,COUPE 45 TFSI S TRONIC LINE EDIT
AUDI TT Roadster 2.0 TFSI,29900.0,Gasolina,2016,144800,230,A Coruña,https://www.coches.net/audi-tt-roadster-20-tfsi-230cv-2p-gasolina-2016-en-a-coruna-60810266-covo.aspx,Audi,TT,2.0,2.0 ROADSTER TFSI
AUDI TT,6999.0,Gasolina,1999,186000,180,,https://www.coches.net/audi-tt-gasolina-1999-en-girona-60818830-covo.aspx,Audi,TT,No data,No data
AUDI TT Coupe 1.8 TFSI S tronic,12900.0,Gasolina,2012,203000,160,A Coruña,https://www.coches.net/audi-tt-coupe-18-tfsi-160cv-s-tronic-3p-gasolina-2012-en-a_coruna-60804325-covo.aspx,Audi,TT,1.8,1.8 COUPE TFSI S TRONIC
AUDI TT S line ed 2.0 TFSI S tronic Coupe,35200.0,Gasolina,2018,68393,230,Barcelona,https://www.coches.net/audi-tt-s-line-ed-2.0-tfsi-169kw-s-tronic-coupe-3p-gasolina-2018-en-barcelona-60705057-covo.aspx,Audi,TT,2.0,2.0 COUPE S LINE ED TFSI TRONIC
AUDI TT Coupe 2.0 TFSI,16500.0,Gasolina,2007,152000,200,Madrid,https://www.coches.net/audi-tt-coupe-20-tfsi-3p-gasolina-2007-en-madrid-60803622-covo.aspx,Audi,TT,2.0,2.0 COUPE TFSI
AUDI TT Coupe 1.8 T,4100.0,Gasolina,2004,240000,180,Granada,https://www.coches.net/audi-tt-coupe-18-t-180cv-3p-gasolina-2004-en-granada-60804242-covo.aspx,Audi,TT,1.8,1.8 COUPE T
AUDI TT TTS 2.0 TFSI quattro Coupe,33990.0,Gasolina,2018,96000,310,Madrid,https://www.coches.net/audi-tt-tts-20-tfsi-228kw-310cv-quattro-coupe-3p-gasolina-2018-en-madrid-60798554-covo.aspx,Audi,TT,2.0,2.0 COUPE TTS TFSI QUATTRO
AUDI TT Coupe 1.8 T,7999.0,Gasolina,2005,218250,150,Alicante,https://www.coches.net/audi-tt-coupe-18-t-150cv-3p-gasolina-2005-en-alicante-60200609-covo.aspx,Audi,TT,1.8,1.8 COUPE T
AUDI TT Roadster 3.2 quattro,18999.0,Gasolina,2007,186000,250,Málaga,https://www.coches.net/audi-tt-roadster-32-quattro-2p-gasolina-2007-en-malaga-60796987-covo.aspx,Audi,TT,3.2,3.2 ROADSTER QUATTRO
AUDI TT 2.0 TFSI TTS quattro S tronic Coupe,35490.0,Gasolina,2016,75532,310,Alicante,https://www.coches.net/audi-tt-20-tfsi-tts-quattro-s-tronic-coupe-3p-gasolina-2017-en-alicante-60795574-covo.aspx,Audi,TT,2.0,2.0 COUPE TFSI TTS QUATTRO S TRONIC
AUDI TT Coupe 1.8 TFSI,10999.0,Gasolina,2010,158000,160,Barcelona,https://www.coches.net/audi-tt-coupe-18-tfsi-160cv-3p-gasolina-2011-en-barcelona-60791148-covo.aspx,Audi,TT,1.8,1.8 COUPE TFSI
AUDI TT Coupe 1.8 TFSI,12000.0,Gasolina,2011,180000,160,Barcelona,https://www.coches.net/audi-tt-coupe-18-tfsi-160cv-3p-gasolina-2012-en-barcelona-60792062-covo.aspx,Audi,TT,1.8,1.8 COUPE TFSI
AUDI TT Coupe 2.0 TFSI,9100.0,Gasolina,2007,210000,200,Madrid,https://www.coches.net/audi-tt-coupe-20-tfsi-3p-gasolina-2007-en-madrid-60791778-covo.aspx,Audi,TT,2.0,2.0 COUPE TFSI
AUDI TT 40 TFSI S tronic S Tourist Trophy,36990.0,Gasolina,2022,21864,197,Madrid,https://www.coches.net/audi-tt-40-tfsi-145kw-s-tronic-s-tourist-trophy-3p-gasolina-2022-en-madrid-60661915-covo.aspx,Audi,TT,No data,40 TFSI S TRONIC TOURIST TROPHY
AUDI TT 2.0 TFSI TTS quattro S tronic Coupe,35490.0,Gasolina,2016,75532,310,Madrid,https://www.coches.net/audi-tt-20-tfsi-tts-quattro-s-tronic-coupe-3p-gasolina-2017-en-madrid-60792613-covo.aspx,Audi,TT,2.0,2.0 COUPE TFSI TTS QUATTRO S TRONIC
AUDI TT 2.0 TFSI TTS quattro S tronic Coupe,35490.0,Gasolina,2016,75532,310,Málaga,https://www.coches.net/audi-tt-20-tfsi-tts-quattro-s-tronic-coupe-3p-gasolina-2017-en-malaga-60792535-covo.aspx,Audi,TT,2.0,2.0 COUPE TFSI TTS QUATTRO S TRONIC
AUDI TT 1.8T QUATTRO,5000.0,Gasolina,2000,167000,225,Baleares,https://www.coches.net/audi-tt-18t-quattro-165-kw-3p-gasolina-2000-en-baleares-60802467-covo.aspx,Audi,TT,No data,1.8T QUATTRO
AUDI TT Roadster 1.8T 180 CV quattro 6 vel.,8900.0,Gasolina,2001,167000,180,Asturias,https://www.coches.net/audi-tt-roadster-18t-180-cv-quattro-6-vel-2p-gasolina-2002-en-asturias-60483644-covo.aspx,Audi,TT,No data,ROADSTER 1.8T 180 CV QUATTRO 6 VEL.
AUDI TT Coupe 2.0 TFSI,13000.0,Gasolina,2008,150000,200,Alicante,https://www.coches.net/audi-tt-coupe-20-tfsi-3p-gasolina-2008-en-alicante-60061058-covo.aspx,Audi,TT,2.0,2.0 COUPE TFSI
AUDI TT Roadster 3.2 quattro,16999.0,Gasolina,2008,165000,250,Vizcaya,https://www.coches.net/audi-tt-roadster-32-quattro-2p-gasolina-2009-en-vizcaya-60783273-covo.aspx,Audi,TT,3.2,3.2 ROADSTER QUATTRO
AUDI TT Roadster 3.2 quattro,16999.0,Gasolina,2008,165000,250,Vizcaya,https://www.coches.net/audi-tt-roadster-32-quattro-2p-gasolina-2009-en-vizcaya-60783213-covo.aspx,Audi,TT,3.2,3.2 ROADSTER QUATTRO
AUDI TT Coupe 2.0 TFSI TTS quattro S tronic,33900.0,Gasolina,2015,60062,310,Murcia,https://www.coches.net/audi-tt-coupe-20-tfsi-tts-quattro-s-tronic-3p-gasolina-2016-en-murcia-60208270-covo.aspx,Audi,TT,2.0,2.0 COUPE TFSI TTS QUATTRO S TRONIC
AUDI TT 2.0 TFSI quattro S tronic Coupe,37990.0,Gasolina,2018,52700,230,Alicante,https://www.coches.net/audi-tt-2.0-tfsi-169kw-quattro-s-tronic-coupe-3p-gasolina-2018-en-alicante-59971012-covo.aspx,Audi,TT,2.0,2.0 COUPE TFSI QUATTRO S TRONIC
AUDI TT,5000.0,Gasolina,2002,246000,180,Valencia,https://www.coches.net/audi-tt-gasolina-2002-en-valencia-60799242-covo.aspx,Audi,TT,No data,No data
AUDI TT S line ed 2.0 TFSI S tronic Coupe,35200.0,Gasolina,2018,68393,230,Valencia,https://www.coches.net/audi-tt-s-line-ed-20-tfsi-169kw-s-tronic-coupe-3p-gasolina-2018-en-valencia-60676025-covo.aspx,Audi,TT,2.0,2.0 COUPE S LINE ED TFSI TRONIC
AUDI TT Roadster 2.0 TFSI,10995.0,Gasolina,2007,125000,200,Madrid,https://www.coches.net/audi-tt-roadster-20-tfsi-2p-gasolina-2007-en-madrid-60300219-covo.aspx,Audi,TT,2.0,2.0 ROADSTER TFSI
AUDI TT Coupe 1.8 TFSI,14490.0,Gasolina,2010,168800,160,Granada,https://www.coches.net/audi-tt-coupe-1.8-tfsi-160cv-3p-gasolina-2010-en-granada-60336078-covo.aspx,Audi,TT,1.8,1.8 COUPE TFSI
AUDI TT 40 TFSI S tronic S Line Edit Roads,38990.0,Gasolina,2020,48000,197,Cáceres,https://www.coches.net/audi-tt-40-tfsi-145kw-s-tronic-s-line-edit-roads-2p-gasolina-2020-en-caceres-59178611-covo.aspx,Audi,TT,No data,40 TFSI S TRONIC LINE EDIT ROADS
AUDI TT Roadster 2.0 TFSI S tronic,11800.0,Gasolina,2007,143000,200,Murcia,https://www.coches.net/audi-tt-roadster-20-tfsi-s-tronic-2p-gasolina-2008-en-murcia-60767801-covo.aspx,Audi,TT,2.0,2.0 ROADSTER TFSI S TRONIC
AUDI TT 45 TFSI S Line Edition Roadster,34500.0,Gasolina,2019,114000,245,Valencia,https://www.coches.net/audi-tt-45-tfsi-180kw-s-line-edition-roadster-2p-gasolina-2019-en-valencia-60351635-covo.aspx,Audi,TT,No data,ROADSTER 45 TFSI S LINE EDITION
AUDI TT Roadster 1.8 T,8990.0,Gasolina,2003,107738,180,Albacete,https://www.coches.net/audi-tt-roadster-18-t-180cv-2p-gasolina-2003-en-albacete-60767489-covo.aspx,Audi,TT,1.8,1.8 ROADSTER T
AUDI TT S line ed 2.0 TFSI S tronic Coupe,35200.0,Gasolina,2018,68393,230,Castellón,https://www.coches.net/audi-tt-s-line-ed-20-tfsi-169kw-s-tronic-coupe-3p-gasolina-2018-en-castellon-60678083-covo.aspx,Audi,TT,2.0,2.0 COUPE S LINE ED TFSI TRONIC
AUDI TT Coupe 3.2 quattro,14300.0,Gasolina,2007,180000,250,Sevilla,https://www.coches.net/audi-tt-coupe-32-quattro-3p-gasolina-2007-en-sevilla-60780268-covo.aspx,Audi,TT,3.2,3.2 COUPE QUATTRO
AUDI TT 2.0 TFSI S tronic Roadster,29490.0,Gasolina,2016,84000,230,Barcelona,https://www.coches.net/audi-tt-20-tfsi-s-tronic-roadster-2p-gasolina-2017-en-barcelona-59966257-covo.aspx,Audi,TT,2.0,2.0 ROADSTER TFSI S TRONIC
AUDI TT Coupe 2.0 TFSI S tronic quattro,12900.0,Gasolina,2011,199000,211,Asturias,https://www.coches.net/audi-tt-coupe-20-tfsi-211cv-s-tronic-quattro-3p-gasolina-2012-en-asturias-60774507-covo.aspx,Audi,TT,2.0,2.0 COUPE TFSI S TRONIC QUATTRO
AUDI TT Coupe 2.0 TFSI S tronic,8600.0,Gasolina,2009,275000,200,Madrid,https://www.coches.net/audi-tt-coupe-20-tfsi-s-tronic-3p-gasolina-2009-en-madrid-60032029-covo.aspx,Audi,TT,2.0,2.0 COUPE TFSI S TRONIC
AUDI TT Coupe 2.0 TFSI,15900.0,Gasolina,2008,115000,200,Murcia,https://www.coches.net/audi-tt-coupe-20-tfsi-3p-gasolina-2008-en-murcia-60783290-covo.aspx,Audi,TT,2.0,2.0 COUPE TFSI
AUDI TT Roadster 1.8 T,6990.0,Gasolina,2005,225000,150,Alicante,https://www.coches.net/audi-tt-roadster-18-t-150cv-2p-gasolina-2005-en-alicante-60758066-covo.aspx,Audi,TT,1.8,1.8 ROADSTER T
AUDI TT 1.8 TFSI Roadster,23990.0,Gasolina,2017,136623,180,Valladolid,https://www.coches.net/audi-tt-18-tfsi-roadster-2p-gasolina-2017-en-valladolid-60657010-covo.aspx,Audi,TT,1.8,1.8 ROADSTER TFSI
AUDI TT,5500.0,Gasolina,2001,197000,180,Asturias,https://www.coches.net/audi-tt-gasolina-2001-en-asturias-60776100-covo.aspx,Audi,TT,No data,No data
AUDI TT Coupe 1.8 TFSI S line edition,23000.0,Gasolina,2015,120000,180,Madrid,https://www.coches.net/audi-tt-coupe-18-tfsi-180cv-s-line-edition-3p-gasolina-2015-en-madrid-60755719-covo.aspx,Audi,TT,1.8,1.8 COUPE TFSI S LINE EDITION
AUDI TT Coupe 1.8T 225 CV quattro,4590.0,Gasolina,2000,294000,225,Madrid,https://www.coches.net/audi-tt-coupe-18t-225-cv-quattro-3p-gasolina-2000-en-madrid-60621991-covo.aspx,Audi,TT,No data,COUPE 1.8T 225 CV QUATTRO
AUDI TT,15999.0,,2012,142000,170,Ourense,https://www.coches.net/audi-tt-diesel-2012-en-orense-60755777-covo.aspx,Audi,TT,2.0,2.0 ROADSTER
AUDI TT Coupe 1.8 TFSI,12000.0,Gasolina,2009,113000,160,Baleares,https://www.coches.net/audi-tt-coupe-18-tfsi-3p-gasolina-2009-en-baleares-60753680-covo.aspx,Audi,TT,1.8,1.8 COUPE TFSI
AUDI TT Roadster 1.8 T quattro,7500.0,Gasolina,2002,198000,225,Las Palmas,https://www.coches.net/audi-tt-roadster-1.8-t-225cv-quattro-2p-gasolina-2002-en-las-palmas-60389984-covo.aspx,Audi,TT,1.8,1.8 ROADSTER T QUATTRO
AUDI TT Coupe 2.0 TDI quattro,15999.0,,2011,142000,170,Ourense,https://www.coches.net/audi-tt-coupe-20-tdi-170cv-quattro-3p-diesel-2011-en-orense-60755794-covo.aspx,Audi,TT,2.0,2.0 COUPE TDI QUATTRO
AUDI TT Coupe 1.8 TFSI,10800.0,Gasolina,2014,260000,160,Alicante,https://www.coches.net/audi-tt-coupe-18-tfsi-160cv-3p-gasolina-2014-en-alicante-60763860-covo.aspx,Audi,TT,1.8,1.8 COUPE TFSI
AUDI TT,7500.0,Gasolina,2005,276000,180,Sta. C. Tenerife,https://www.coches.net/audi-tt-gasolina-2005-en-sta_c_tenerife-60756678-covo.aspx,Audi,TT,1.8,1.8 ROADSTER
AUDI TT TT Coupe RS TFSI Quattro S Tronic,89900.0,Gasolina,2023,9000,400,Tarragona,https://www.coches.net/audi-tt-tt-coupe-rs-tfsi-quattro-s-tronic-3p-gasolina-2023-en-tarragona-60515375-covo.aspx,Audi,TT,No data,COUPE TT RS TFSI QUATTRO S TRONIC
AUDI TT Coupe 1.8 T tiptronic,7490.0,Gasolina,2003,119900,180,Madrid,https://www.coches.net/audi-tt-coupe-18-t-180cv-tiptronic-3p-gasolina-2004-en-madrid-60065627-covo.aspx,Audi,TT,1.8,1.8 COUPE T TIPTRONIC
AUDI TT Roadster 3.2 quattro S tronic,11700.0,Gasolina,2008,304000,250,Asturias,https://www.coches.net/audi-tt-roadster-32-quattro-s-tronic-2p-gasolina-2008-en-asturias-60736237-covo.aspx,Audi,TT,3.2,3.2 ROADSTER QUATTRO S TRONIC
AUDI TT Roadster 2.0 TDI DPF quattro,13000.0,,2010,258000,170,Pontevedra,https://www.coches.net/audi-tt-roadster-20-tdi-dpf-quattro-2p-diesel-2009-en-pontevedra-60735360-covo.aspx,Audi,TT,2.0,2.0 ROADSTER TDI DPF QUATTRO
AUDI TT Roadster 1.8 TFSI,12999.0,Gasolina,2010,101000,160,Málaga,https://www.coches.net/audi-tt-roadster-1.8-tfsi-160cv-2p-gasolina-2010-en-malaga-60214699-covo.aspx,Audi,TT,1.8,1.8 ROADSTER TFSI
AUDI TT Coupe 1.8 TFSI,12900.0,Gasolina,2011,185000,160,Madrid,https://www.coches.net/audi-tt-coupe-18-tfsi-160cv-3p-gasolina-2012-en-madrid-60729125-covo.aspx,Audi,TT,1.8,1.8 COUPE TFSI
AUDI TT 45 TFSI S tronic Last Edition,58000.0,Gasolina,2023,12466,245,Barcelona,https://www.coches.net/audi-tt-45-tfsi-180kw-s-tronic-last-edition-3p-gasolina-2023-en-barcelona-60615752-covo.aspx,Audi,TT,No data,45 TFSI S TRONIC LAST EDITION
AUDI TT 1.8 TFSI S tronic Coupe,27500.0,Gasolina,2017,86000,180,Baleares,https://www.coches.net/audi-tt-18-tfsi-s-tronic-coupe-3p-gasolina-2017-en-baleares-60740635-covo.aspx,Audi,TT,1.8,1.8 COUPE TFSI S TRONIC
AUDI TT,10000.0,Gasolina,2008,208,160,Valencia,https://www.coches.net/audi-tt-gasolina-2008-en-valencia-60727671-covo.aspx,Audi,TT,1.8,1.8
AUDI TT TTS Coupe TFSI quattro S tronic,41490.0,Gasolina,2019,54500,306,Madrid,https://www.coches.net/audi-tt-tts-coupe-tfsi-225-kw-quattro-s-tronic-3p-gasolina-2019-en-madrid-60443084-covo.aspx,Audi,TT,No data,COUPE TTS TFSI QUATTRO S TRONIC
AUDI TT Coupe 2.0 TFSI quat S tron S line,29900.0,Gasolina,2017,115000,230,Madrid,https://www.coches.net/audi-tt-coupe-20-tfsi-230cv-quat-s-tron-s-line-3p-gasolina-2017-en-madrid-60732680-covo.aspx,Audi,TT,2.0,2.0 COUPE TFSI QUAT S TRON LINE
AUDI TT Coupe 2.0 T FSI,10500.0,Gasolina,2007,182000,200,Sevilla,https://www.coches.net/audi-tt-coupe-20-t-fsi-3p-gasolina-2007-en-sevilla-60725044-covo.aspx,Audi,TT,2.0,2.0 COUPE T FSI
AUDI TT Roadster 2.0 TFSI,11990.0,Gasolina,2007,206323,200,Barcelona,https://www.coches.net/audi-tt-roadster-20-tfsi-2p-gasolina-2007-en-barcelona-60724985-covo.aspx,Audi,TT,2.0,2.0 ROADSTER TFSI
AUDI TT 1.8 TFSI Roadster,23990.0,Gasolina,2017,136623,180,A Coruña,https://www.coches.net/audi-tt-18-tfsi-roadster-2p-gasolina-2017-en-a-coruna-60657029-covo.aspx,Audi,TT,1.8,1.8 ROADSTER TFSI
AUDI TT TT Coupe RS TFSI Quattro S Tronic,59900.0,Gasolina,2020,66900,400,Madrid,https://www.coches.net/audi-tt-tt-coupe-rs-tfsi-quattro-s-tronic-3p-gasolina-2019-en-madrid-60715906-covo.aspx,Audi,TT,No data,COUPE TT RS TFSI QUATTRO S TRONIC
AUDI TT Roadster 1.8 TFSI,8500.0,Gasolina,2008,245081,160,Almería,https://www.coches.net/audi-tt-roadster-1.8-tfsi-2p-gasolina-2008-en-almeria-60030780-covo.aspx,Audi,TT,1.8,1.8 ROADSTER TFSI
AUDI TT Coupe 1.8 TFSI,13990.0,Gasolina,2011,173000,160,Cuenca,https://www.coches.net/audi-tt-coupe-18-tfsi-160cv-3p-gasolina-2012-en-cuenca-60729027-covo.aspx,Audi,TT,1.8,1.8 COUPE TFSI
